documento_idno,archivo_idno,archivo_nombre,archivo_nombre_abreviado,archivo_ubicacion_lugar_id,fondo,subfondo,serie,subserie,tipo_udc,unidad_documental_compuesta,tipo_documento,sigla_documento,resumen,deteriorado,fecha_inicial,fecha_inicial_raw,fecha_inicial_aproximada,fecha_final,fecha_final_raw,fecha_final_aproximada,folio_inicial,folio_final,evento_valor_sp,evento_forma_de_pago,evento_total,notas
mx-sv-doc-000126,mx-sv-doc-000002,Archivo General de Notarías del Estado de Puebla,AGNEP,21,Notaría 3,Escrituras de Alonso de la Parra,,,caj,41,Carta de compra/venta,,"El capitán Tomás Rodríguez vende a María, negra bozal Angola de 10 años de edad. La compradora es Doña Ana de Carbajal, mujer legítima de Miguel de Carbajal.",False,1620-07-20,1620-07-20,False,1620-07-20,1620-07-20,False,868r,868r,200,contado,200,
mx-sv-doc-000127,mx-sv-doc-000002,Archivo General de Notarías del Estado de Puebla,AGNEP,21,Notaría 3,Escrituras de Alonso de la Parra,,,caj,41,Carta de compra/venta,,"El capitán Tomás Rodríguez y su cobrador, el capitán Manuel González, venden a Bárbora, negro bozal Angola de 12 años. El comprador es Miguel de Carbajal.",False,1620-07-20,1620-07-20,False,1620-07-20,1620-07-20,False,866r,866r,350,crédito 8 meses,350,
mx-sv-doc-000012,mx-sv-doc-000001,Archivo Histórico de Notarías Oaxaca,AHNO,1,Protocolos Notoriales,Escrituras de Diego Benaias,,,lib,145,Obligación por pesos,,"Pedro Sánchez hipotecó Joseph, un negro, para cumplir su deuda, en termino de un año, que le debe a Ambrosio del Real.",False,1688-09-09,1688-09-09,,1688-09-09,1688-09-09,,398r,398r,425,crédito de 12 meses,425,
mx-sv-doc-000013,mx-sv-doc-000001,Archivo Histórico de Notarías Oaxaca,AHNO,1,Protocolos Notoriales,Escrituras de Diego Benaias,,,lib,145,Carta de compra/venta,,"Ambrosio del Real vende Juan Geronimo, negro, a Diego Mexia.",False,1688-09-09,1688-09-09,,1688-09-09,1688-09-09,,399r,399r,425,crédito de 12 meses,425,
mx-sv-doc-000128,mx-sv-doc-000001,Archivo Histórico de Notarías Oaxaca,AHNO,1,Protocolos Notoriales,Escrituras de Diego Benaias,,,lib,147,Carta de compra/venta,,"Juan de Echavarria vende una negra de 21 años, a Francisco de Llarena y Lazo.",False,1691-01-01,1691,False,1691-01-01,1691,False,31r,31r,250,,,
mx-sv-doc-000014,mx-sv-doc-000001,Archivo Histórico de Notarías Oaxaca,AHNO,1,Protocolos Notoriales,Escrituras de Diego Benaias,,,lib,145,Obligación por pesos,,"Diego Mexia hipotecó Juan Geronimo, un negro, para cumplir su deuda, en termino de un año, a Ambrosio del Real.",False,1688-09-09,1688-09-09,,1688-09-09,1688-09-09,,401r,401r,425,crédito de 12 meses,425,
mx-sv-doc-000015,mx-sv-doc-000001,Archivo Histórico de Notarías Oaxaca,AHNO,1,Protocolos Notoriales,Escrituras de Diego Benaias,,,lib,145,Carta de compra/venta,,"Antonio de Medina vende a Agustina, una negra, a Maria de San Nicolas.",False,1688-11-04,1688-11-04,,1688-11-04,1688-11-04,,443r,443r,350,,350,
mx-sv-doc-000016,mx-sv-doc-000001,Archivo Histórico de Notarías Oaxaca,AHNO,1,Protocolos Notoriales,Escrituras de Diego Benaias,,,lib,145,Carta de compra/venta,,"Francisco Sánchez Asenero vende Joseph Francisco y Manuel Antonio, dos negros ambos de 20 años, a Rodrigo Ortíz de la Serda.",False,1688-09-13,1688-09-13,,1688-09-13,1688-09-13,,409r,409r,,,,
mx-sv-doc-000130,mx-sv-doc-000002,Archivo General de Notarías del Estado de Puebla,AGNEP,21,Notaría 3,Escrituras de Alonso de la Parra,,,caj,41,"Trueque, cambio y traspaso",,"Catalina, esclava negra Angola, del licenciado Diego Verdugo es intercambiada por María, esclava negra Angola de Juan Rodríguez. Verdugo añade 30 al trueque.",False,1620-09-04,1620-09-04,False,1620-09-04,1620-09-04,False,1124r,1124r,,trueque,,"María, esclava negra Angola, de Juan Rodríguez, es intercambiada por Catalina, esclava negra Angola del licenciado Diego Verdugo. Verdugo añade 30 pesos al trueque."
mx-sv-doc-000131,mx-sv-doc-000002,Archivo General de Notarías del Estado de Puebla,AGNEP,21,Notaría 3,Escrituras de Alonso de la Parra,,,caj,41,Carta de compra/venta,,"Diego Martín vende a Francisco, mulato, natural de Sevilla, de 20 años. El comprador es Juan Arias de Arce, vecino de Acatzingo.",False,1620-09-05,1620-09-05,False,1620-09-05,1620-09-05,False,1108r,1108r,450,crédito de 5 meses,450,
mx-sv-doc-000132,mx-sv-doc-000002,Archivo General de Notarías del Estado de Puebla,AGNEP,21,Notaría 3,Escrituras de Alonso de la Parra,,,caj,41,Carta de compra/venta,,"Sebastián, negro Angola de 28 años, es vendido por Antonio de Guevara, vecino de Mérida de Campeche, por medio de Pedro Asarron, vecino de Puebla.",False,1620-10-09,1620-10-09,False,1620-10-09,1620-10-09,False,1276r,1276r,400,crédito de 5 meses,400,"Sebastián, negro Angola de 28 años, es vendido por Antonio de Guevara, vecino de Mérida de Campeche, por medio de Pedro Asarron, vecino de Puebla. El comprador el Francisco de San Miguel, vecino de Puebla, mercader."
mx-sv-doc-000133,mx-sv-doc-000002,Archivo General de Notarías del Estado de Puebla,AGNEP,21,Notaría 3,Escrituras de Alonso de la Parra,,,caj,41,Carta de compra/venta,,"Alonso Galván vende a Isabel, negra criolla de Puebla, de 20 años. El comprador es Benito Sanz Bautista, vecino de Cholula y tesorero de la Santa Cruzada.",False,1620-10-23,1620-10-23,False,1620-10-23,1620-10-23,False,1351r,1351r,410,contado,410,
mx-sv-doc-000134,mx-sv-doc-000002,Archivo General de Notarías del Estado de Puebla,AGNEP,21,Notaría 3,Escrituras de Alonso de la Parra,,,caj,41,Carta de compra/venta,,"Manuel González vende a Cristina, negra bozal Arda (Arara) de 18 años. Yllan Gallo de Guevara pagará su compra a plazos.",False,1620-11-02,1620-11-02,False,1620-11-02,1620-11-02,False,1382r,1382r,400,crédito de 17 meses,400,
mx-sv-doc-000135,mx-sv-doc-000002,Archivo General de Notarías del Estado de Puebla,AGNEP,21,Notaría 3,Escrituras de Alonso de la Parra,,,caj,41,Carta de compra/venta,,"Juan Sánchez Almazán, el viejo, vende a Antonio, niño negro Angola de 10 a 11 años de edad. El comprador es Francisco Suárez, vecino de Cholula.",False,1620-11-07,1620-11-07,False,1620-11-07,1620-11-07,False,1406r,1406r,200,contado,200,
mx-sv-doc-000136,mx-sv-doc-000002,Archivo General de Notarías del Estado de Puebla,AGNEP,21,Notaría 3,Escrituras de Alonso de la Parra,,,caj,41,Carta de compra/venta,,"Mateo, negro criollo de Cartagena de Indias, de 18 años de edad, es vendido por Don Diego de Cañavera, vecino de Cartagena, y su fiador, el capitán Miguel de Olmos, vecino de Puebla.",False,1620-12-04,1620-12-04,False,1620-12-04,1620-12-04,False,1551r,1551r,310,contado,310,"El comprador es Diego Marín, pastelero y vecino de Puebla."
mx-sv-doc-000137,mx-sv-doc-000002,Archivo General de Notarías del Estado de Puebla,AGNEP,21,Notaría 3,Escrituras de Diego Corona,,,caj,50,Carta de compra/venta,,"Juana, niña criolla de 3 años de edad, y su madre, Melchora, negra criolla de 25 años, son vendidas por el doctor Jerónimo de Sierra.",False,1625-01-09,1625-01-09,False,1625-01-09,1625-01-09,False,58r,58r,440/2,contado,440,"El comprador, Francisco de Estrada, vecino de Puebla, paga 440 pesos por ambas."
mx-sv-doc-000138,mx-sv-doc-000002,Archivo General de Notarías del Estado de Puebla,AGNEP,21,Notaría 3,Escrituras de Diego Corona,,,caj,50,Carta de compra/venta,,"Doña Mariana Ramírez, viuda, vecina de Puebla, vende a Lucas, negro criollo de 24 años. El comprador es Nicolás Fernández de la Fuente, escribano del cabildo de Puebla.",False,1625-01-10,1625-01-10,False,1625-01-10,1625-01-10,False,61r,61r,250,contado,250,
mx-sv-doc-000139,mx-sv-doc-000002,Archivo General de Notarías del Estado de Puebla,AGNEP,21,Notaría 3,Escrituras de Diego Corona,,,caj,50,Carta de compra/venta,,"Pedro, chino criollo de Terrenate, de 26 años de edad, es vendido por Juan Navarro de las Casas, vecino de Puebla. El comprador es Francisco Picaso, vecino de Cholula.",False,1625-01-10,1625-01-10,False,1625-01-10,1625-01-10,False,64r,64r,250,contado,250,
mx-sv-doc-000140,mx-sv-doc-000002,Archivo General de Notarías del Estado de Puebla,AGNEP,21,Notaría 3,Escrituras de Diego Corona,,,caj,50,Carta de compra/venta,,"Alejandre Fabian, mercader, vende a Antonia, negra criolla de 28 años. El comprador es Andrés Jurado, mercader y vecino de Puebla.",False,1625-01-10,1625-01-10,False,1625-01-10,1625-01-10,False,66r,66r,340,contado,340,
mx-sv-doc-000141,mx-sv-doc-000002,Archivo General de Notarías del Estado de Puebla,AGNEP,21,Notaría 3,Escrituras de Diego Corona,,,caj,50,Carta de compra/venta,,"Jerónimo de Ariza, mercader, vende a Gracia, negra Angola de 22 años de edad. El comprador es Juan Díaz Yañes, dueño de recua.",False,1625-01-11,1625-01-11,False,1625-01-11,1625-01-11,False,75r,75r,350,contado,350,
mx-sv-doc-000142,mx-sv-doc-000002,Archivo General de Notarías del Estado de Puebla,AGNEP,21,Notaría 3,Escrituras de Diego Corona,,,caj,50,Carta de compra/venta,,"Manuel, negro Angola de 21 años de edad, es vendido por el regidor Domingo Machorro, provincial de la Santa Hermandad de Puebla.",False,1625-01-13,1625-01-13,False,1625-01-13,1625-01-13,False,87r,87r,435,deuda previa,435,"El comprador es Antonio de Mesa, vecino de la ciudad de México. La venta se realizó a causa de una deuda previa entre el vendedor y comprador."
mx-sv-doc-000143,mx-sv-doc-000002,Archivo General de Notarías del Estado de Puebla,AGNEP,21,Notaría 3,Escrituras de Diego Corona,,,caj,50,Carta de compra/venta,,"Juliana, negra de Brasil, de 32 años edad, es vendida por Pedro Lucas de Valencia, vecino de Puebla. La compradora es Doña Sebastiana de Guzmán, viuda, y vecina de Puebla.",False,1625-01-16,1625-01-16,False,1625-01-16,1625-01-16,False,113r,113r,350,contado,350,
mx-sv-doc-000144,mx-sv-doc-000002,Archivo General de Notarías del Estado de Puebla,AGNEP,21,Notaría 3,Escrituras de Diego Corona,,,caj,50,Carta de compra/venta,,"Fray Bartolomé Serrano, de la orden de San Agustín, y administrador de los molinos de Santa Mónica en el valle de Tlalnepantla, compra a Diego, negro criollo de Puebla, de 14 años de edad.",False,1625-01-24,1625-01-24,False,1625-01-24,1625-01-24,False,175r,175r,230,contado,230,
mx-sv-doc-000145,mx-sv-doc-000002,Archivo General de Notarías del Estado de Puebla,AGNEP,21,Notaría 3,,,,caj,50,Carta de compra/venta,,"Alonso Bernal, vecino de la provincia de Tlaxcala, compra a María, negra Angola de 26 años. El comprador es Pedro Mejía de Léon, vecino de Puebla.",False,1625-01-24,1625-01-24,False,1625-01-24,1625-01-24,False,176v,176v,275,contado,275,
mx-sv-doc-000146,mx-sv-doc-000002,Archivo General de Notarías del Estado de Puebla,AGNEP,21,Notaría 3,Escrituras de Diego Corona,,,caj,50,Carta de compra/venta,,"Andrés de la Fuente, vecino de Puebla y dueño de obraje, compra a José, mulato criollo de Antequera. El vendedor, Gabriel Anzures de Guevara, acepta dos paños como pago de la venta.",False,1625-01-27,1625-01-27,False,1625-01-27,1625-01-27,False,186r,186r,2 paños,contado,2 paños,
mx-sv-doc-000147,mx-sv-doc-000002,Archivo General de Notarías del Estado de Puebla,AGNEP,21,Notaría 3,Escrituras de Diego Corona,,,caj,50,Carta de compra/venta,,"Miguel de los Reyes, mulato criollo de México, de 25 años de edad, es vendido por Miguel Ponce, vecino de Puebla. El comprador es Jorge de Lezena, vecino de Puebla.",False,1625-01-27,1625-01-27,False,1625-01-27,1625-01-27,False,189r,189r,390,contado,390,
mx-sv-doc-000148,mx-sv-doc-000002,Archivo General de Notarías del Estado de Puebla,AGNEP,21,Notaría 3,Escrituras de Diego Corona,,,caj,50,Carta de compra/venta,,"Pedro Chico, negro Angola de 25 años, es vendido por el doctor Don Rafael, arcediano de la catedral. El comprador es Gaspar de Herrera, dueño de obraje y vecino de Puebla.",True,1625-02-01,1625-02,True,1625-02-01,1625-02,False,248v,,250,contado,250,
mx-sv-doc-000149,mx-sv-doc-000002,Archivo General de Notarías del Estado de Puebla,AGNEP,21,Notaría 3,Escrituras de Diego Corona,,,caj,50,Carta de compra/venta,,"Juan, negro criollo de Puebla, de 18 años de edad es vendido por Pablo de la Vega, vecino de Puebla. El comprador es el capitán Juan Blandon.",False,1625-02-01,1625-02,False,1625-02-01,1625-02,False,214r,214r,320,contado,320,
mx-sv-doc-000150,mx-sv-doc-000002,Archivo General de Notarías del Estado de Puebla,AGNEP,21,Notaría 3,Escrituras de Diego Corona,,,caj,50,Carta de compra/venta,,"Francisco Sánchez Falcón, vecino de Puebla, vende a Isabel, negra Angola de 20 años. El comprador es Losendo Rodríguez, vecino de Puebla y sedero.",False,1625-02-04,1625-02-04,False,1625-02-04,1625-02-04,False,227r,227r,310,crédito de 2 meses,310,
mx-sv-doc-000151,mx-sv-doc-000002,Archivo General de Notarías del Estado de Puebla,AGNEP,21,Notaría 3,Escrituras de Diego Corona,,,caj,50,Carta de compra/venta,,"El capitán Juan Blandon, residente en Puebla, vende a Domingo, negro Angola de 14 años. Los compradores son Juan López Taran y Manuel Muñoz, vecinos de Puebla.",False,1625-02-05,1625-02-05,False,1625-02-05,1625-02-05,False,233r,233r,320,contado,320,
mx-sv-doc-000152,mx-sv-doc-000002,Archivo General de Notarías del Estado de Puebla,AGNEP,21,Notaría 3,Escrituras de Diego Corona,,,caj,50,Carta de compra/venta,,"Andrea, negra Angola de 20 años es vendida por Antonio Fernández, vecino de Puebla. El comprador es Jerónimo de Arisa, vecino de Puebla.",False,1625-02-07,1625-02-07,False,1625-02-07,1625-02-07,False,248r,248r,370,contado,370,
mx-sv-doc-000153,mx-sv-doc-000002,Archivo General de Notarías del Estado de Puebla,AGNEP,21,Notaría 3,Escrituras de Diego Corona,,,caj,50,Carta de compra/venta,,"Marcos de Soto, platero de oro y vecino de Puebla, vende a Margarita, negra Angola de 18 años. El comprador es Juan Barbero Barrientos, vecino de Puebla.",False,1625-02-15,1625-02-15,False,1625-02-15,1625-02-15,False,280r,280r,350,contado,350,
mx-sv-doc-000154,mx-sv-doc-000002,Archivo General de Notarías del Estado de Puebla,AGNEP,21,Notaría 3,Escrituras de Diego Corona,,,caj,50,Carta de compra/venta,,"Juan Blanco, vecino de Puebla, vende a María, negra Arda (Arara) de 22 años. El comprador es Diego de Pareja, vecino de Puebla tintorero.",False,1625-02-21,1625-02-21,False,1625-02-21,1625-02-21,False,320r,320r,380,crédito de 10 meses,380,
mx-sv-doc-000155,mx-sv-doc-000002,Archivo General de Notarías del Estado de Puebla,AGNEP,21,Notaría 3,Escrituras de Diego Corona,,,caj,50,Hipoteca/empeño,,"Juan Martín Tamayo hipoteca a Antonio, negro Angola, por 128 pesos. Gaspar de Herrera, vecino de Puebla, adquiere a Antonio por plazo de 2 meses.",False,1625-02-25,1625-02-25,False,1625-02-25,1625-02-25,False,333r,333r,128,crédito 2 mes,128,
mx-sv-doc-000156,mx-sv-doc-000002,Archivo General de Notarías del Estado de Puebla,AGNEP,21,Notaría 3,Escrituras de Diego Corona,,,caj,50,Carta de compra/venta,,"Isabel, negra bozal Carabalí de 14 años de edas es vendida por Juan de Torres, vecino de Cartagena de Indias.",False,1625-02-27,1625-02-27,False,1625-02-27,1625-02-27,False,353r,353r,250,crédito de 5 meses,250,"Martín de Oliveros, vecino de Puebla, funge como intermediario y la vende a Juan Andrés de Torres, vecino de Puebla y escribano real."
mx-sv-doc-000157,mx-sv-doc-000002,Archivo General de Notarías del Estado de Puebla,AGNEP,21,Notaría 3,Escrituras de Diego Corona,,,caj,50,Carta de compra/venta,,"Ana María, negra de 30 años de edad, es vendida por Rodrigo Quintero, vecino de Puebla. El comprador es Pedro Luis de Sosa, vecino de Puebla.",False,1625-02-28,1625-02-28,False,1625-02-28,1625-02-28,False,365r,365r,340,crédito de 7 meses,340,
mx-sv-doc-000158,mx-sv-doc-000002,Archivo General de Notarías del Estado de Puebla,AGNEP,21,Notaría 3,Escrituras de Diego Corona,,,caj,50,Carta de compra/venta,,"Manuel Gonzalez, encomendero de negro y vecino de Puebla, vende a Isabel, negra Angola bozal de 14 años de edad. La compradora es Mariana de Santoyo, mulata libre, vecina de Puebla.",False,1625-03-04,1625-03-04,False,1625-03-04,1625-03-04,False,388r,388r,300,contado,300,
mx-sv-doc-000159,mx-sv-doc-000002,Archivo General de Notarías del Estado de Puebla,AGNEP,21,Notaría 3,Escrituras de Diego Corona,,,caj,50,Carta de compra/venta,,"Manuel, negro Congo de 20 años, es vendido por Baltazar Rodríguez, vecino de Puebla, dueño de recua. El comprador es Pedro Luis de Sosa, vecino de Puebla.",False,1625-03-11,1625-03-11,False,1625-03-11,1625-03-11,False,435r,435r,350,crédito de 4 meses,350,La deuda de la venta se pagaría en tres o cuatro meses.
mx-sv-doc-000160,mx-sv-doc-000002,Archivo General de Notarías del Estado de Puebla,AGNEP,21,Notaría 3,Escrituras de Diego Corona,,,caj,50,Carta de compra/venta,,"Anton, negro de 25 años de edad, y Cristóbal, negro de 50 años de edad, ambos Arda (Arara), son vendidos por conjuntamente por 625 pesos.",False,1625-03-11,1625-03-11,False,1625-03-11,1625-03-11,False,433r,433r,625/2,contado,625,"El vendedor es Juan Vásquez de Escamilla y el comprador Andres de la Vega, el viejo, vecino de Puebla."
mx-sv-doc-000017,mx-sv-doc-000001,Archivo Histórico de Notarías Oaxaca,AHNO,1,Protocolos Notoriales,Escrituras de Diego Benaias,,,lib,146,Obligación por pesos,,"Nicolas Sánchez hipoteca Antonio, un negro, para cumplir su deuda, en termino de cinco meses, a Antonio de Medina.",False,1689-03-07,1689-03-07,,1689-03-07,1689-03-07,,94r,94r,356,crédito de 5 meses,356,
mx-sv-doc-000161,mx-sv-doc-000001,Archivo Histórico de Notarías Oaxaca,AHNO,1,Protocolos Notoriales,Escrituras de Diego Benaias,,,lib,142,Carta de compra/venta,,"Juan Tenorio vende a Miguel, negro bosal, a Pablo Geronimo del Castillo.",False,1683-06-12,1683-06-12,False,1683-06-12,1683-06-12,False,173r,173r,500,pesos de oro comun en reales,,
mx-sv-doc-000021,mx-sv-doc-000001,Archivo Histórico de Notarías Oaxaca,AHNO,1,Protocolos Notoriales,Escrituras de Diego Benaias,,,lib,146,Carta de compra/venta,,Antonio Medina vende un negro a Nicolas Sánchez.,False,1689-03-07,1689-03-07,,1689-03-07,1689-03-07,,95r,95r,350,,350,
mx-sv-doc-000022,mx-sv-doc-000001,Archivo Histórico de Notarías Oaxaca,AHNO,1,Protocolos Notoriales,Escrituras de Diego Benaias,,,lib,146,Carta de compra/venta,,"Bernardo Gutiérrez de Caviedes vende Antonio, un negro, a Rodrigo Albarez.",False,1689-04-14,1689-04-14,,1689-04-14,1689-04-14,,152r,152r,300,,300,
mx-sv-doc-000023,mx-sv-doc-000001,Archivo Histórico de Notarías Oaxaca,AHNO,1,Protocolos Notoriales,Escrituras de Diego Benaias,,,lib,146,Carta de compra/venta,,"Juan de la Baquia vende Antonio, un negro, al Convento de Religiosos de Nuestra Señora de Belén.",False,1689-06-07,1689-06-07,,1689-06-07,1689-06-07,,250r,250r,400,,400,
mx-sv-doc-000163,mx-sv-doc-000001,Archivo Histórico de Notarías Oaxaca,AHNO,1,Protocolos Notoriales,Escrituras de Diego Benaias,,,lib,147,Inventario de bienes,,"Inventario de los bienes de Maria Antonia y Antonio del Real y Munar que menciona a Juan, Pascuala, Joseph y Lorenzo, cuatro esclavos como bienes.",False,1691-01-01,1691,,1691-01-01,1691,,156r,156r,,,,Valor de esclavizados varia por persona.
mx-sv-doc-000164,mx-sv-doc-000001,Archivo Histórico de Notarías Oaxaca,AHNO,1,Protocolos Notoriales,Escrituras de Diego Benaias,,,lib,147,Carta de compra/venta,,"Luis de Medina Castillo Hurtado de Mendoza vende a Antonio, negro, al Colegio de la Compañia de Jesús.",False,1691-08-11,1691-08-11,False,1691-08-11,1691-08-11,False,338r,338r,375,pesos de oro comun en reales,,
